timestamp,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
2024-11-22 21:03:00+09:00,1.4605,1.4649,1.4502,1.4649,4659654,1.73228E+12,6782345.451,16868,1915177,2788089.868,0
2024-11-22 21:06:00+09:00,1.4648,1.483,1.4607,1.4806,7938131.6,1.73228E+12,11702649.3,24512,4324394.99,6376241.599,0
2024-11-22 21:09:00+09:00,1.4806,1.485,1.4757,1.4808,6480715.33,1.73228E+12,9591639.805,20953,4042868.33,5983859.318,0
2024-11-22 21:12:00+09:00,1.4811,1.485,1.4754,1.4838,6590030,1.73228E+12,9760625.101,16343,3792489,5620099.351,0
2024-11-22 21:15:00+09:00,1.4837,1.4935,1.48,1.4848,10295678.69,1.73228E+12,15312351.27,26021,6747556.69,10037961.18,0
2024-11-22 21:18:00+09:00,1.485,1.4951,1.4844,1.4868,7579325.96,1.73228E+12,11292229.66,22381,4536794.96,6760852.853,0
2024-11-22 21:21:00+09:00,1.4869,1.4915,1.4751,1.4899,7624755,1.73228E+12,11304960.72,20206,3516055,5215136.796,0
2024-11-22 21:24:00+09:00,1.4899,1.4943,1.4813,1.4836,4512494,1.73228E+12,6713452.926,14978,2414609,3592437.886,0
2024-11-22 21:27:00+09:00,1.4835,1.486,1.4708,1.4746,6785860,1.73228E+12,10020631.47,17908,2348081,3467572.085,0
2024-11-22 21:30:00+09:00,1.4745,1.4841,1.4718,1.4837,4165683,1.73228E+12,6157304.317,13730,2331776,3447613.866,0
2024-11-22 21:33:00+09:00,1.4838,1.4853,1.4731,1.4772,4136100,1.73228E+12,6110686.163,12455,2027648,2994855.139,0
2024-11-22 21:36:00+09:00,1.4772,1.4816,1.4743,1.4757,2164982,1.73228E+12,3199587.743,9799,970305,1434070.95,0
2024-11-22 21:39:00+09:00,1.4758,1.4907,1.4746,1.4904,4140954,1.73228E+12,6150094.502,13516,2177164,3234735.519,0
2024-11-22 21:42:00+09:00,1.4905,1.499,1.4875,1.4959,6747332.23,1.73228E+12,10082353.82,17823,4344611.23,6493690.003,0
2024-11-22 21:45:00+09:00,1.4959,1.5,1.4885,1.4904,5182577.37,1.73228E+12,7745827.814,19769,2402770,3593442.512,0
2024-11-22 21:48:00+09:00,1.4903,1.4938,1.4784,1.4842,5690627,1.73228E+12,8452846.531,13977,2480701,3684980.41,0
2024-11-22 21:51:00+09:00,1.4841,1.4894,1.4817,1.4863,2608763,1.73228E+12,3876264.76,6202,1284941,1909570.064,0
2024-11-22 21:54:00+09:00,1.4863,1.4885,1.4803,1.4827,3114723,1.73228E+12,4624987.616,6103,1516509,2252119.86,0
2024-11-22 21:57:00+09:00,1.4825,1.4834,1.4754,1.4778,5642163,1.73228E+12,8344986.934,7808,1912377,2828145.373,0
2024-11-22 22:00:00+09:00,1.4777,1.4777,1.4501,1.4572,10783699,1.73228E+12,15751379.6,21275,4276509,6245142.31,0
2024-11-22 22:03:00+09:00,1.4573,1.4629,1.4333,1.4337,11465082,1.73228E+12,16588779.81,19469,4315171,6251116.117,0
2024-11-22 22:06:00+09:00,1.4337,1.4516,1.4335,1.4478,6193864,1.73228E+12,8951399.53,12433,2765379,3997262.801,0
2024-11-22 22:09:00+09:00,1.4477,1.4521,1.4362,1.4434,5455970,1.73228E+12,7884493.574,9865,2542460,3676821.629,0
2024-11-22 22:12:00+09:00,1.4436,1.4519,1.4375,1.4504,3805791,1.73228E+12,5497911.967,8000,2106884,3045187.005,0
2024-11-22 22:15:00+09:00,1.4505,1.4544,1.4386,1.4399,3072601,1.73228E+12,4442447.579,6274,1406908,2034705.172,0
2024-11-22 22:18:00+09:00,1.4399,1.4453,1.4341,1.4389,4292925,1.73228E+12,6178590.154,8553,1896301,2730343.124,0
2024-11-22 22:21:00+09:00,1.439,1.4399,1.4196,1.4257,9089345,1.73228E+12,12975010.09,17481,3234848,4619034.747,0
2024-11-22 22:24:00+09:00,1.4258,1.4263,1.3971,1.4079,20405654,1.73228E+12,28768238.94,32743,7307223,10301679.65,0
2024-11-22 22:27:00+09:00,1.4079,1.4079,1.35,1.3726,33017538,1.73228E+12,45373261.44,44246,16152859,22158515.15,0
2024-11-22 22:30:00+09:00,1.3727,1.4125,1.3717,1.3868,28484660,1.73228E+12,39647561.95,36958,17880649,24852457.52,0
2024-11-22 22:33:00+09:00,1.3868,1.4125,1.3844,1.4114,8903474,1.73228E+12,12466376.11,16335,4908253,6875214.099,0
2024-11-22 22:36:00+09:00,1.4115,1.4178,1.3954,1.3995,7716901,1.73228E+12,10871328.26,14763,3965902,5588994.93,0
2024-11-22 22:39:00+09:00,1.3997,1.4059,1.394,1.4049,5405803,1.73228E+12,7564317.528,11544,2549577,3570068.402,0
2024-11-22 22:42:00+09:00,1.4047,1.4056,1.3863,1.3988,6584457,1.73228E+12,9181743.025,12421,3035475,4233892.681,0
2024-11-22 22:45:00+09:00,1.3991,1.4099,1.3904,1.4071,3469038,1.73228E+12,4858148.037,8591,1766224,2474432.188,0
2024-11-22 22:48:00+09:00,1.4068,1.418,1.4043,1.4156,6877717,1.73228E+12,9711203.428,11475,3472866,4904488.228,0
2024-11-22 22:51:00+09:00,1.4153,1.4157,1.4023,1.4052,4531742,1.73228E+12,6384504.584,8909,2431658,3426014.311,0
2024-11-22 22:54:00+09:00,1.4053,1.4117,1.4041,1.4072,2574532,1.73228E+12,3624421.105,5864,1419152,1997834.162,0
2024-11-22 22:57:00+09:00,1.4074,1.4215,1.4063,1.4202,3846112,1.73228E+12,5443674.047,7636,2723544,3855979.138,0
2024-11-22 23:00:00+09:00,1.4202,1.4275,1.4114,1.4165,5459627,1.73228E+12,7753257.981,11597,2502321,3552219.927,0
2024-11-22 23:03:00+09:00,1.4163,1.4339,1.4116,1.4332,3506133,1.73228E+12,4998943.793,8815,1979923,2825400.957,0
2024-11-22 23:06:00+09:00,1.4332,1.4431,1.4311,1.4368,7163630,1.73228E+12,10297222.86,19429,4378357,6293750.976,0
2024-11-22 23:09:00+09:00,1.4369,1.4377,1.4217,1.4243,4844178,1.73228E+12,6928263.88,9744,2595150,3712644.901,0
2024-11-22 23:12:00+09:00,1.4243,1.4311,1.4227,1.4234,2735258,1.73228E+12,3904865.519,6679,1328982,1897444.8,0
2024-11-22 23:15:00+09:00,1.4235,1.4303,1.4121,1.4147,3330528,1.73229E+12,4736946.245,7744,1690149,2404983.048,0
2024-11-22 23:18:00+09:00,1.4146,1.418,1.4014,1.4075,4025447,1.73229E+12,5674882.937,9587,1663688,2346507.655,0
2024-11-22 23:21:00+09:00,1.4076,1.413,1.4054,1.4093,1649322,1.73229E+12,2324806.318,5097,873974,1232145.107,0
2024-11-22 23:24:00+09:00,1.4092,1.4211,1.4092,1.4193,2373236,1.73229E+12,3363489.328,5667,1537845,2179193.58,0
2024-11-22 23:27:00+09:00,1.4194,1.424,1.4144,1.4229,1463881,1.73229E+12,2077618.627,4875,714887,1014567.669,0
2024-11-22 23:30:00+09:00,1.4233,1.4255,1.4117,1.4232,2060388,1.73229E+12,2922554.497,6495,910755,1291679.636,0
2024-11-22 23:33:00+09:00,1.4234,1.4279,1.4166,1.4172,2797727,1.73229E+12,3980381.002,6791,1090391,1551612.494,0
2024-11-22 23:36:00+09:00,1.4173,1.4177,1.407,1.4121,2490478,1.73229E+12,3517792.374,6633,1194227,1686928.3,0
2024-11-22 23:39:00+09:00,1.4122,1.4255,1.4111,1.4254,1951445,1.73229E+12,2766004.453,5554,1067004,1513147.239,0
2024-11-22 23:42:00+09:00,1.4254,1.4275,1.4211,1.4269,1998039,1.73229E+12,2845103.5,4227,1091462,1554631.714,0
2024-11-22 23:45:00+09:00,1.4269,1.4335,1.4216,1.4277,2393660,1.73229E+12,3419055.749,6956,1265904,1809041.022,0
2024-11-22 23:48:00+09:00,1.4279,1.4326,1.4196,1.4218,2117783,1.73229E+12,3021929.987,5532,967885,1381536.049,0
2024-11-22 23:51:00+09:00,1.4222,1.4319,1.4203,1.4313,2063313,1.73229E+12,2939789.853,5389,1088589,1551935.525,0
2024-11-22 23:54:00+09:00,1.4313,1.4356,1.4271,1.4282,2317019,1.73229E+12,3315192.027,5775,1183163,1693230.412,0
2024-11-22 23:57:00+09:00,1.4283,1.44,1.4252,1.4397,3596591,1.73229E+12,5156650.163,7571,1993106,2857190.755,0
2024-11-23 00:00:00+09:00,1.4396,1.4441,1.4274,1.4439,3522458,1.73229E+12,5056755.708,9111,1986080,2852085.412,0
2024-11-23 00:03:00+09:00,1.4438,1.4472,1.4375,1.4399,4247739,1.73229E+12,6132696.168,9591,2238603,3232596.777,0
2024-11-23 00:06:00+09:00,1.4399,1.4448,1.4385,1.4422,2125333,1.73229E+12,3063062.671,5406,1228134,1769906.052,0
2024-11-23 00:09:00+09:00,1.4421,1.4445,1.4353,1.4402,3059041,1.73229E+12,4406352.302,6424,1711782,2465765.703,0
2024-11-23 00:12:00+09:00,1.4401,1.4508,1.4387,1.4498,3349481,1.73229E+12,4844788.717,7933,1933422,2797385.59,0
2024-11-23 00:15:00+09:00,1.4499,1.4673,1.4499,1.4617,6081271,1.73229E+12,8883950.413,15010,3307167,4830812.973,0
2024-11-23 00:18:00+09:00,1.4615,1.464,1.4503,1.4531,2833506,1.73229E+12,4130388.161,8768,1144724,1669102.661,0
2024-11-23 00:21:00+09:00,1.453,1.454,1.4382,1.4445,5112313,1.73229E+12,7378803.325,9855,2752162,3970581.657,0
2024-11-23 00:24:00+09:00,1.4446,1.4513,1.4365,1.447,6262042,1.73229E+12,9053465.35,10763,2679148,3875533.241,0
2024-11-23 00:27:00+09:00,1.447,1.4478,1.4371,1.4414,1867061,1.73229E+12,2691129.091,4646,744378,1073073.301,0
2024-11-23 00:30:00+09:00,1.4415,1.4424,1.4346,1.44,2400504,1.73229E+12,3453992.008,4513,1113524,1602576.46,0
2024-11-23 00:33:00+09:00,1.44,1.4529,1.4379,1.4488,2300809,1.73229E+12,3325317.426,4863,1205258,1743001.981,0
2024-11-23 00:36:00+09:00,1.4485,1.4497,1.4388,1.4411,1938572,1.73229E+12,2798930.828,4597,1030884,1488463.862,0
2024-11-23 00:39:00+09:00,1.4409,1.4435,1.4355,1.4411,1872156,1.73229E+12,2693336.917,4457,726525,1045732.537,0
2024-11-23 00:42:00+09:00,1.4412,1.4433,1.4312,1.434,3049407,1.73229E+12,4379960.881,5885,1249568,1794741.108,0
2024-11-23 00:45:00+09:00,1.4342,1.4382,1.4266,1.433,2927836,1.73229E+12,4193710.564,6429,1351344,1937285.644,0
2024-11-23 00:48:00+09:00,1.4329,1.4429,1.4306,1.4417,2081993,1.73229E+12,2993197.529,4906,1011587,1454487.004,0
2024-11-23 00:51:00+09:00,1.4417,1.4454,1.4351,1.4439,1959231,1.73229E+12,2822150.689,4522,996222,1435194.342,0
2024-11-23 00:54:00+09:00,1.4441,1.4461,1.4372,1.4441,2645933,1.73229E+12,3813531.714,4649,1217652,1754796.91,0
2024-11-23 00:57:00+09:00,1.4441,1.4451,1.4407,1.4416,1074945,1.73229E+12,1551096.549,3071,471761,680679.7735,0
2024-11-23 01:00:00+09:00,1.4417,1.4436,1.4348,1.4403,2226860,1.73229E+12,3203722.638,5568,942276,1355579.566,0
2024-11-23 01:03:00+09:00,1.4404,1.4435,1.4305,1.4309,2395986,1.73229E+12,3444909.165,5781,1037638,1493022.066,0
2024-11-23 01:06:00+09:00,1.431,1.452,1.4294,1.4435,3675183,1.73229E+12,5304547.096,9454,2108953,3044421.713,0
2024-11-23 01:09:00+09:00,1.4435,1.4571,1.4427,1.4528,3479863,1.73229E+12,5047995.782,9262,1568610,2276009.175,0
2024-11-23 01:12:00+09:00,1.4529,1.455,1.4466,1.4497,1985540,1.73229E+12,2881254.963,6338,868395,1260377.98,0
2024-11-23 01:15:00+09:00,1.4497,1.4663,1.4497,1.464,4143452,1.73229E+12,6052450.332,9342,2152602,3144659.293,0
2024-11-23 01:18:00+09:00,1.464,1.4658,1.4575,1.462,3871419,1.73229E+12,5655123.279,8022,2012203,2939501.279,0
2024-11-23 01:21:00+09:00,1.4618,1.467,1.4591,1.4627,2446635,1.73229E+12,3577812,7424,1218560,1782164.026,0
2024-11-23 01:24:00+09:00,1.4627,1.4749,1.4626,1.471,4449263,1.73229E+12,6544927.337,10391,1968259,2894588.705,0
2024-11-23 01:27:00+09:00,1.4709,1.4739,1.4595,1.4615,4541299,1.73229E+12,6656086.632,10099,1737853,2548212.404,0
2024-11-23 01:30:00+09:00,1.4615,1.4729,1.4582,1.4696,3922902,1.73229E+12,5750382.755,8453,2016166,2956160.089,0
2024-11-23 01:33:00+09:00,1.4695,1.4755,1.4595,1.4742,3262862,1.73229E+12,4786857.847,9382,1713678,2514538.967,0
2024-11-23 01:36:00+09:00,1.4741,1.4858,1.473,1.48,6062978,1.73229E+12,8974393.909,16209,3269481,4839815.263,0
2024-11-23 01:39:00+09:00,1.48,1.4821,1.4724,1.4808,3033112,1.73229E+12,4477695.162,9675,1634521,2413035.343,0
2024-11-23 01:42:00+09:00,1.481,1.4825,1.4712,1.482,2856316,1.73229E+12,4219153.326,8480,1700208,2511985.304,0
2024-11-23 01:45:00+09:00,1.4821,1.4824,1.473,1.4782,3187467,1.73229E+12,4707485.34,8588,1817398,2683873.231,0
2024-11-23 01:48:00+09:00,1.4782,1.4915,1.4753,1.4891,5565049,1.73229E+12,8257581.489,12453,3138486,4656656.729,0
2024-11-23 01:51:00+09:00,1.489,1.4899,1.48,1.4814,4095794,1.73229E+12,6078285.516,11725,1884154,2795858.242,0
2024-11-23 01:54:00+09:00,1.4817,1.4848,1.4727,1.4729,2526539,1.73229E+12,3735601.554,8523,1001496,1480562.34,0
2024-11-23 01:57:00+09:00,1.4729,1.4741,1.4657,1.4726,3257420,1.73229E+12,4788698.844,9216,1471416,2163632.159,0
2024-11-23 02:00:00+09:00,1.4727,1.4736,1.4655,1.4692,1876436,1.73229E+12,2757239.369,6095,831355,1221848.421,0
2024-11-23 02:03:00+09:00,1.4691,1.4726,1.4606,1.4665,2943094,1.7323E+12,4314544.836,7281,1215315,1782902.377,0
2024-11-23 02:06:00+09:00,1.4664,1.4725,1.465,1.4668,1976541,1.7323E+12,2902105.303,5775,843113,1237836.261,0
2024-11-23 02:09:00+09:00,1.4667,1.4706,1.4614,1.4616,1748614,1.7323E+12,2564940.86,4373,758254,1112638.522,0
2024-11-23 02:12:00+09:00,1.4617,1.4649,1.4534,1.4606,6361095,1.7323E+12,9277470.925,11875,2905904,4240534.335,0
2024-11-23 02:15:00+09:00,1.4605,1.4703,1.4596,1.4672,2582431,1.7323E+12,3787150.358,6233,1666113,2443504.46,0
2024-11-23 02:18:00+09:00,1.4671,1.4714,1.4586,1.4592,2528944,1.7323E+12,3701996.622,5330,990139,1450540.032,0
2024-11-23 02:21:00+09:00,1.4592,1.4638,1.4548,1.4569,2110276,1.7323E+12,3081719.111,4756,932765,1362581.074,0
2024-11-23 02:24:00+09:00,1.4569,1.4695,1.4535,1.4642,2288599,1.7323E+12,3348389.962,6995,968440,1417048.157,0
2024-11-23 02:27:00+09:00,1.4641,1.4728,1.4627,1.4696,2194102,1.7323E+12,3220743.323,5829,1401021,2056586.714,0
2024-11-23 02:30:00+09:00,1.4692,1.47,1.463,1.4633,1535646,1.7323E+12,2251538.921,4787,681491,999268.6526,0
2024-11-23 02:33:00+09:00,1.4634,1.4682,1.461,1.4633,1280938,1.7323E+12,1876478.021,4220,661589,969143.7416,0
2024-11-23 02:36:00+09:00,1.4633,1.4634,1.452,1.4544,2593102,1.7323E+12,3777052.679,6014,851203,1239943.351,0
2024-11-23 02:39:00+09:00,1.4545,1.4552,1.4501,1.4527,2099306,1.7323E+12,3049422.231,4655,813034,1181252.932,0
2024-11-23 02:42:00+09:00,1.4527,1.4574,1.4511,1.4528,1173518,1.7323E+12,1707060.013,3494,489761,712551.723,0
2024-11-23 02:45:00+09:00,1.4528,1.4576,1.4528,1.454,1141568,1.7323E+12,1661771.271,3197,491920,716165.267,0
2024-11-23 02:48:00+09:00,1.4541,1.4622,1.4539,1.4598,1509762,1.7323E+12,2200166.501,4212,697297,1016034.321,0
2024-11-23 02:51:00+09:00,1.4597,1.4627,1.4577,1.4621,978955,1.7323E+12,1429499.071,2629,547332,799360.5196,0
2024-11-23 02:54:00+09:00,1.4621,1.4624,1.4529,1.4534,1326509,1.7323E+12,1933586.878,3422,613060,893697.7447,0
2024-11-23 02:57:00+09:00,1.4537,1.4537,1.4441,1.4512,2344779,1.7323E+12,3397665.154,6505,1014951,1470880.07,0
2024-11-23 03:00:00+09:00,1.451,1.4518,1.4462,1.4496,1865942,1.7323E+12,2703777.153,3462,742391,1075728.155,0
2024-11-23 03:03:00+09:00,1.4495,1.4585,1.4495,1.4565,2003545,1.7323E+12,2912647.554,3330,1358278,1974076.508,0
2024-11-23 03:06:00+09:00,1.4564,1.4582,1.4483,1.4497,1309646,1.7323E+12,1903842.389,3435,510592,742380.9516,0
2024-11-23 03:09:00+09:00,1.4498,1.4512,1.4451,1.4506,989350,1.7323E+12,1433167.981,3482,411877,596658.3895,0
2024-11-23 03:12:00+09:00,1.4508,1.4545,1.4504,1.4511,934598,1.7323E+12,1357379.767,3265,389027,565114.8099,0
2024-11-23 03:15:00+09:00,1.4512,1.4628,1.4511,1.4606,1761262,1.7323E+12,2569371.157,4638,1195839,1744296.573,0
2024-11-23 03:18:00+09:00,1.4608,1.4651,1.4597,1.4615,1376601,1.7323E+12,2013750.349,4124,782584,1144873.906,0
2024-11-23 03:21:00+09:00,1.4614,1.4637,1.4496,1.4497,1946178,1.7323E+12,2837103.032,5101,772072,1125622.055,0
2024-11-23 03:24:00+09:00,1.4496,1.4496,1.4375,1.4391,3755879,1.7323E+12,5418479.799,9086,1632806,2355234.58,0
2024-11-23 03:27:00+09:00,1.4392,1.4447,1.4345,1.4364,2597915,1.7323E+12,3738944.612,6190,1008934,1452317.547,0
2024-11-23 03:30:00+09:00,1.4364,1.4441,1.4345,1.4428,1569950,1.7323E+12,2260031.173,4275,876741,1262589.54,0
2024-11-23 03:33:00+09:00,1.4427,1.4462,1.4402,1.4451,882798,1.7323E+12,1274159.239,3272,367468,530466.9132,0
2024-11-23 03:36:00+09:00,1.4451,1.4458,1.4401,1.4438,976107,1.7323E+12,1408169.291,2809,433471,625473.0092,0
2024-11-23 03:39:00+09:00,1.4438,1.4456,1.4403,1.4454,872951,1.7323E+12,1259659.415,2938,328733,474382.2906,0
2024-11-23 03:42:00+09:00,1.4453,1.4455,1.4408,1.4426,646371,1.7323E+12,932692.5715,2184,309614,446825.5179,0
2024-11-23 03:45:00+09:00,1.4427,1.4448,1.4369,1.4379,1054733,1.7323E+12,1520038.055,3394,402844,580611.7581,0
2024-11-23 03:48:00+09:00,1.4379,1.4395,1.4242,1.4286,3145108,1.7323E+12,4501627.922,7072,992498,1420679.765,0
2024-11-23 03:51:00+09:00,1.4285,1.43,1.4147,1.4153,4341495,1.7323E+12,6168486.408,10004,1465339,2082612.496,0
2024-11-23 03:54:00+09:00,1.4152,1.4232,1.4116,1.4199,2516693,1.7323E+12,3568158.724,6680,1240960,1759829.61,0
2024-11-23 03:57:00+09:00,1.42,1.4236,1.4152,1.4217,1875456,1.7323E+12,2663855.992,4977,1148925,1632206.958,0
2024-11-23 04:00:00+09:00,1.4215,1.4252,1.4171,1.4182,1888463,1.7323E+12,2683613.61,5062,1088270,1546959.799,0
2024-11-23 04:03:00+09:00,1.4183,1.4209,1.4149,1.4207,1590494,1.7323E+12,2255450.738,4107,826917,1172921.374,0
2024-11-23 04:06:00+09:00,1.4206,1.4224,1.4126,1.42,1837144,1.7323E+12,2604042.397,4424,959231,1359608.53,0
2024-11-23 04:09:00+09:00,1.42,1.4202,1.4075,1.4086,2676326,1.7323E+12,3778695.604,6227,796487,1124722.637,0
2024-11-23 04:12:00+09:00,1.4087,1.4131,1.4035,1.4073,1668183,1.7323E+12,2349471.712,5026,678228,955489.0517,0
2024-11-23 04:15:00+09:00,1.4074,1.4095,1.402,1.4057,2668526,1.7323E+12,3752724.376,5353,1272706,1789694.409,0
2024-11-23 04:18:00+09:00,1.4056,1.4125,1.4056,1.4113,1425880,1.7323E+12,2010123.269,4290,714988,1007980.056,0
2024-11-23 04:21:00+09:00,1.4113,1.4205,1.4111,1.4184,2784921,1.7323E+12,3947648.568,5605,2303680,3265886.627,0
2024-11-23 04:24:00+09:00,1.4183,1.4205,1.4172,1.4202,1229153,1.7323E+12,1743807.484,4112,697709,989887.9221,0
2024-11-23 04:27:00+09:00,1.4202,1.4291,1.4198,1.4255,4832845,1.7323E+12,6889239.628,7546,2554618,3641223.072,0
2024-11-23 04:30:00+09:00,1.4256,1.4256,1.42,1.4251,1317378,1.7323E+12,1873456.268,5084,693118,985645.4456,0
2024-11-23 04:33:00+09:00,1.425,1.4258,1.42,1.4227,1313635,1.7323E+12,1869282.805,4076,656978,934844.8686,0
2024-11-23 04:36:00+09:00,1.4225,1.4257,1.4168,1.4195,1537727,1.7323E+12,2185444.434,3368,587282,835007.8204,0
2024-11-23 04:39:00+09:00,1.4195,1.424,1.417,1.424,1252373,1.7323E+12,1778732.591,2647,549489,780586.6207,0
2024-11-23 04:42:00+09:00,1.4238,1.426,1.4223,1.4254,749577,1.7323E+12,1067543.606,2076,437738,623564.5211,0
2024-11-23 04:45:00+09:00,1.4253,1.4253,1.4207,1.4241,856641,1.7323E+12,1219141.239,2083,320915,456722.833,0
2024-11-23 04:48:00+09:00,1.4241,1.4249,1.4214,1.4226,643082,1.73231E+12,915178.9538,1761,215927,307343.4977,0
2024-11-23 04:51:00+09:00,1.4227,1.429,1.4205,1.4285,1036037,1.73231E+12,1475309.201,2051,468965,668453.1082,0
2024-11-23 04:54:00+09:00,1.4285,1.4325,1.4283,1.4314,1942750,1.73231E+12,2778496.441,2913,1152071,1647624.39,0
2024-11-23 04:57:00+09:00,1.4314,1.4363,1.4301,1.4363,1571312,1.73231E+12,2252080.915,4071,1037791,1487711.042,0
2024-11-23 05:00:00+09:00,1.4363,1.4363,1.428,1.4324,1448330,1.73231E+12,2073727.833,5714,733937,1051135.014,0
2024-11-23 05:03:00+09:00,1.4325,1.4405,1.431,1.4394,1664899,1.73231E+12,2392308.142,5793,911936,1310396.764,0
2024-11-23 05:06:00+09:00,1.4394,1.4434,1.438,1.4411,1865330,1.73231E+12,2686771.727,5224,881891,1270287.483,0
2024-11-23 05:09:00+09:00,1.4411,1.4499,1.4404,1.4474,1589942,1.73231E+12,2299611.396,5456,1013845,1466334.685,0
2024-11-23 05:12:00+09:00,1.4474,1.455,1.4457,1.455,1892704,1.73231E+12,2746450.616,5402,1223943,1776270.969,0
2024-11-23 05:15:00+09:00,1.4549,1.4598,1.4501,1.4573,2587941,1.73231E+12,3767255.449,6745,1232557,1794577.607,0
2024-11-23 05:18:00+09:00,1.4574,1.4578,1.4459,1.4477,2208534,1.73231E+12,3204114.913,5831,602059,873636.6811,0
2024-11-23 05:21:00+09:00,1.4477,1.448,1.4429,1.4433,1100722,1.73231E+12,1591275.089,3993,427727,618448.2997,0
2024-11-23 05:24:00+09:00,1.4434,1.452,1.4433,1.4514,1057198,1.73231E+12,1531363.572,3296,701821,1016480.452,0
2024-11-23 05:27:00+09:00,1.4511,1.4513,1.4463,1.4505,710419,1.73231E+12,1029009.094,2730,348025,504182.6667,0
2024-11-23 05:30:00+09:00,1.4503,1.4511,1.4465,1.448,1148475,1.73231E+12,1664983.959,2454,615412,892329.2324,0
2024-11-23 05:33:00+09:00,1.448,1.4554,1.4467,1.4533,1612869,1.73231E+12,2340281.215,3107,1071950,1555167.407,0
2024-11-23 05:36:00+09:00,1.4533,1.4598,1.4533,1.4592,1176032,1.73231E+12,1713745.122,3407,752019,1096001.631,0
2024-11-23 05:39:00+09:00,1.4593,1.4612,1.4562,1.4605,1410451,1.73231E+12,2058109.68,3821,807928,1179065.771,0
2024-11-23 05:42:00+09:00,1.4604,1.4612,1.4554,1.4578,1109746,1.73231E+12,1618255.459,2564,529040,771553.0435,0
2024-11-23 05:45:00+09:00,1.4578,1.4624,1.4537,1.4552,1204637,1.73231E+12,1756635.479,3579,544826,794747.0345,0
2024-11-23 05:48:00+09:00,1.4552,1.46,1.4536,1.4577,835300,1.73231E+12,1217613.52,2968,416804,607564.0736,0
2024-11-23 05:51:00+09:00,1.4576,1.4587,1.4537,1.4572,731293,1.73231E+12,1064882.737,2712,329567,479848.6282,0
2024-11-23 05:54:00+09:00,1.4573,1.4575,1.4506,1.451,1182227,1.73231E+12,1717428.688,3459,375732,545916.9187,0
2024-11-23 05:57:00+09:00,1.4511,1.4546,1.4511,1.4542,894408,1.73231E+12,1299285.174,2713,283764,412220.4699,0
2024-11-23 06:00:00+09:00,1.4542,1.4542,1.4451,1.4489,1420907,1.73231E+12,2058088.38,4322,410418,594472.0145,0
2024-11-23 06:03:00+09:00,1.4493,1.451,1.446,1.4492,916803,1.73231E+12,1327542.375,3428,478414,692805.5441,0
2024-11-23 06:06:00+09:00,1.4493,1.4538,1.4488,1.4495,690934,1.73231E+12,1003071.284,2599,302458,439143.7949,0
2024-11-23 06:09:00+09:00,1.4495,1.4501,1.4452,1.4472,999737,1.73231E+12,1447378.333,2991,397598,575554.1036,0
2024-11-23 06:12:00+09:00,1.4473,1.4575,1.4472,1.457,950147,1.73231E+12,1380524.876,3126,458971,666966.2572,0
2024-11-23 06:15:00+09:00,1.4569,1.4584,1.4536,1.4554,1016623,1.73231E+12,1479845.639,2786,515194,749847.4922,0
2024-11-23 06:18:00+09:00,1.4554,1.4633,1.4554,1.4611,1592999,1.73231E+12,2327078.602,4874,1033451,1509540.626,0
2024-11-23 06:21:00+09:00,1.4611,1.4635,1.4597,1.4609,1241076,1.73231E+12,1813561.132,2929,558182,815706.9778,0
2024-11-23 06:24:00+09:00,1.4608,1.4611,1.4551,1.4552,1610081,1.73231E+12,2346449.288,2821,1006168,1466055.386,0
2024-11-23 06:27:00+09:00,1.4552,1.4561,1.4523,1.4531,985237,1.73231E+12,1432549.8,2381,448526,652176.2337,0
2024-11-23 06:30:00+09:00,1.453,1.4575,1.4521,1.4561,524667,1.73231E+12,763723.3792,2139,268414,390695.8628,0
2024-11-23 06:33:00+09:00,1.4561,1.4585,1.4541,1.4561,487104,1.73231E+12,709530.8299,1939,193825,282338.092,0
2024-11-23 06:36:00+09:00,1.4561,1.4572,1.4509,1.4527,434315,1.73231E+12,631145.7958,1731,190716,277046.0331,0
2024-11-23 06:39:00+09:00,1.4527,1.4547,1.4476,1.4483,862733,1.73231E+12,1251845.604,2564,186314,270573.5463,0
2024-11-23 06:42:00+09:00,1.4482,1.4562,1.4482,1.4549,695455,1.73231E+12,1010353.205,2275,342851,498177.8597,0
2024-11-23 06:45:00+09:00,1.455,1.4565,1.4477,1.4481,714542,1.73231E+12,1037524.226,2396,263450,382756.2924,0
2024-11-23 06:48:00+09:00,1.448,1.4527,1.4475,1.4485,1474780,1.73231E+12,2139146.574,3020,927864,1345733.279,0
2024-11-23 06:51:00+09:00,1.4487,1.4524,1.4474,1.4487,1506074,1.73231E+12,2183222.319,3327,604792,876701.6462,0
2024-11-23 06:54:00+09:00,1.4488,1.4504,1.4424,1.4499,2241528,1.73231E+12,3245264.385,5031,1301003,1884350.425,0
2024-11-23 06:57:00+09:00,1.4499,1.4541,1.4485,1.449,1603133,1.73231E+12,2325927.101,3120,582427,845067.0928,0
2024-11-23 07:00:00+09:00,1.449,1.4515,1.4423,1.4468,1150338,1.73231E+12,1663860.515,3433,361830,523326.3419,0
2024-11-23 07:03:00+09:00,1.4469,1.4579,1.4458,1.4579,867035,1.73231E+12,1258879.814,3295,427429,620678.6798,0
